Store,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50
760,1,1,4,3,5,16,33,40,60,67,73,70,60,60,61,52,26,28,20,13,9,6,6,5,4,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
761,1,2,2,6,10,25,23,18,38,44,47,40,28,21,25,33,29,28,31,32,23,32,28,22,12,16,16,10,12,6,13,5,6,6,11,3,6,5,5,2,3,3,2,1,2,1,1,NA,NA,NA
762,1,1,2,19,54,61,95,71,90,86,53,47,29,37,17,13,11,6,9,2,3,2,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
763,1,4,5,4,8,14,22,34,18,14,39,25,24,41,34,33,23,33,36,32,26,26,27,26,20,25,28,17,5,9,9,9,7,7,4,4,7,7,6,6,6,1,3,4,2,NA,NA,NA,NA,NA
764,2,21,48,61,33,44,65,77,76,100,82,48,30,17,9,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
765,1,2,2,10,16,20,23,31,35,27,49,45,43,40,32,42,39,34,44,25,25,26,16,18,17,5,11,10,8,9,7,4,2,2,1,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
766,1,1,1,1,1,1,3,5,12,21,30,27,26,33,28,27,47,32,41,34,44,21,22,24,19,14,14,13,6,9,8,7,6,7,1,2,1,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA
767,2,5,5,12,18,23,20,15,9,9,5,8,9,22,22,29,21,34,20,22,28,30,33,32,26,23,28,24,21,17,18,16,17,13,10,8,3,9,12,6,9,6,9,4,4,3,2,2,4,8
768,1,1,5,3,17,34,53,51,52,51,34,25,25,29,26,30,37,39,30,20,15,23,14,7,12,3,4,11,10,6,9,11,5,9,6,6,2,5,4,1,5,1,2,1,NA,NA,NA,NA,NA,NA
769,1,3,3,7,5,12,19,23,34,30,40,47,47,46,52,62,56,45,56,54,41,32,30,20,14,17,13,17,10,13,10,4,5,2,2,1,2,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
770,1,1,2,6,4,7,3,10,17,26,23,23,22,23,24,45,38,32,33,37,28,22,27,24,34,26,31,23,19,12,15,13,7,8,9,6,3,8,3,8,1,4,8,5,3,3,1,2,NA,NA
771,1,1,1,3,6,8,12,19,28,33,40,41,27,29,20,40,25,27,27,24,20,17,18,19,13,8,9,11,9,14,6,6,4,5,3,3,7,3,2,4,1,2,2,NA,NA,NA,NA,NA,NA,NA
772,4,2,10,17,24,32,39,45,55,60,46,47,58,41,52,28,44,14,16,18,18,7,10,9,8,7,4,7,1,3,2,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
773,1,1,4,2,10,12,16,21,12,19,21,33,34,24,36,38,32,40,41,30,38,33,25,30,18,18,17,19,13,13,12,9,11,10,4,6,5,3,5,1,2,2,3,4,2,1,1,NA,NA,NA
774,3,2,6,5,10,15,12,16,21,24,27,26,37,25,36,29,43,30,31,24,27,43,24,22,23,19,16,18,12,13,10,13,8,9,6,9,6,9,5,5,3,4,2,4,1,1,1,NA,NA,NA
775,1,3,5,7,14,22,22,35,29,30,43,34,43,48,39,33,30,24,24,18,12,14,15,11,10,7,3,2,7,2,2,4,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
776,1,1,1,2,2,9,30,50,69,51,62,38,39,39,39,37,40,31,30,24,18,20,10,11,14,7,11,11,6,4,4,6,2,2,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
777,2,1,4,4,7,9,17,19,22,27,33,35,53,37,38,31,40,44,31,33,23,27,24,21,20,21,19,17,15,6,9,7,4,4,7,5,3,2,3,1,2,1,1,1,NA,NA,NA,NA,NA,NA
778,1,8,9,11,12,21,27,27,49,37,24,25,30,14,18,18,15,10,20,16,14,9,15,12,9,6,16,13,17,10,9,8,10,3,6,5,10,7,5,6,1,4,3,2,2,1,1,1,1,NA
779,10,18,41,30,9,6,3,3,1,4,10,9,24,28,37,38,30,32,23,29,17,22,35,26,28,31,21,13,13,8,7,11,14,9,13,11,10,3,7,14,6,5,4,3,4,3,5,3,NA,NA
780,3,9,24,30,27,19,4,3,1,3,1,8,11,15,26,21,37,31,31,27,43,27,27,33,30,24,16,15,18,3,14,10,16,15,12,17,15,9,11,11,9,6,6,5,2,3,1,2,NA,NA
781,6,12,21,18,16,17,13,16,11,22,40,45,38,52,45,22,23,28,19,34,26,17,24,18,13,9,18,13,16,10,15,7,9,8,3,4,7,8,1,1,2,1,1,1,1,NA,NA,NA,NA,NA
782,2,2,1,1,1,1,2,3,6,22,28,49,43,59,51,54,62,48,56,41,40,32,29,21,12,12,12,10,7,7,3,4,4,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
783,1,1,1,2,7,11,31,33,29,43,36,40,23,40,45,36,34,26,29,29,30,33,24,19,17,19,11,11,7,9,11,10,7,6,7,1,4,2,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
784,3,1,14,17,35,29,41,42,49,55,41,41,42,43,32,20,35,31,17,22,17,17,17,10,10,10,8,8,5,7,5,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
785,6,2,7,8,22,25,24,25,39,31,31,40,35,32,30,35,31,28,22,30,30,21,20,21,21,8,11,8,8,9,8,8,7,9,2,7,3,4,5,2,1,2,2,1,2,1,3,2,1,NA
786,9,15,22,26,28,16,5,3,4,1,2,3,6,9,22,30,38,35,43,40,24,34,34,32,32,18,30,17,14,24,13,13,14,13,12,10,9,10,3,2,5,4,2,3,1,1,NA,NA,NA,NA
787,1,1,6,1,15,23,22,23,29,38,38,27,34,28,32,17,22,23,24,24,31,30,29,27,28,16,25,10,11,10,10,7,10,7,6,7,4,7,3,2,6,4,1,3,2,1,2,4,NA,NA
788,3,1,2,5,6,15,20,27,27,44,35,44,41,35,32,19,28,31,37,33,38,20,20,12,21,15,18,9,6,9,5,11,8,6,10,9,9,4,6,2,3,4,1,1,1,2,NA,NA,NA,NA
789,1,2,2,2,5,7,12,8,16,18,20,20,30,51,48,51,40,56,56,45,41,42,43,25,20,12,18,7,10,4,3,3,3,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
790,1,1,1,4,11,11,20,24,23,31,27,24,26,19,34,14,28,31,40,48,31,39,42,31,27,16,19,7,13,13,12,8,10,5,9,6,6,7,4,1,2,4,2,NA,NA,NA,NA,NA,NA,NA
791,2,4,21,24,35,57,58,57,50,55,39,28,30,34,33,21,20,16,10,16,13,13,14,7,8,9,7,10,8,4,2,4,7,4,1,1,1,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA
792,2,3,7,17,29,46,48,44,37,37,38,24,16,17,13,13,13,25,22,19,20,30,24,27,21,15,15,9,9,12,7,8,6,5,3,5,6,3,9,7,3,3,4,2,1,1,1,2,2,NA
793,1,1,1,5,10,13,26,48,50,37,50,46,27,35,29,28,24,38,29,32,26,13,24,15,14,9,9,5,7,5,10,9,3,12,5,8,3,3,6,1,2,3,1,2,2,1,2,NA,NA,NA
794,3,1,7,7,12,12,14,14,13,26,24,20,22,45,40,50,63,58,39,47,31,39,16,24,18,22,10,7,9,12,4,3,6,2,1,3,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
795,3,12,21,38,55,34,39,37,39,30,25,28,32,24,26,24,24,27,24,29,25,24,14,12,9,6,14,10,8,6,6,5,5,5,1,1,3,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
796,1,1,3,13,22,22,25,15,13,14,12,28,28,38,37,38,37,17,26,24,20,22,28,31,15,29,22,18,18,10,8,8,10,7,12,11,8,8,4,8,3,2,6,1,2,2,2,1,NA,NA
797,1,2,3,4,5,12,10,10,16,23,16,25,28,38,26,22,25,26,34,25,30,16,19,9,20,25,23,11,11,17,9,7,3,6,3,8,3,4,3,3,2,3,1,1,2,4,2,2,NA,NA
798,7,15,36,32,20,5,4,1,2,2,1,7,12,25,31,41,38,37,30,25,22,38,33,33,30,22,19,15,10,10,10,15,6,5,11,9,11,2,10,8,4,8,9,3,5,4,4,3,1,NA
799,1,1,3,3,9,18,23,30,35,33,40,46,30,44,47,36,36,32,26,20,26,31,16,20,14,12,8,9,9,7,11,8,7,10,4,6,3,3,1,1,1,3,2,1,2,1,1,NA,NA,NA
800,1,1,1,4,3,9,9,15,7,17,18,25,25,17,28,29,25,44,27,38,26,26,27,25,29,30,38,22,27,21,14,14,17,10,8,9,11,5,5,4,9,1,2,3,2,2,NA,NA,NA,NA
801,1,4,12,20,26,33,36,35,34,40,35,23,32,34,25,26,27,32,23,21,24,23,18,10,14,15,8,7,10,7,8,11,8,10,4,2,5,1,7,3,4,2,1,4,4,2,2,2,NA,NA
802,6,8,6,14,25,22,23,28,33,16,25,27,28,29,23,20,28,32,31,29,21,26,27,28,30,15,20,12,10,7,11,8,11,4,4,7,6,4,8,4,1,2,3,6,3,1,2,1,NA,NA
803,1,3,3,15,35,54,61,57,73,53,55,40,31,41,44,27,18,21,17,15,18,10,5,8,6,3,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
804,1,1,3,3,5,16,15,22,30,22,32,32,27,31,27,34,26,40,26,25,30,25,18,15,23,17,8,11,5,3,7,1,7,1,3,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
805,6,3,10,17,22,28,28,24,19,14,20,24,24,32,34,23,34,14,17,20,20,12,19,12,17,17,15,11,8,5,5,6,8,3,3,4,1,3,7,1,1,2,2,2,1,NA,NA,NA,NA,NA
806,3,2,5,1,9,11,36,33,37,42,24,36,30,17,15,13,8,14,12,18,23,24,23,21,13,11,13,7,11,8,12,5,6,4,9,8,4,7,2,2,1,2,3,5,2,1,2,3,NA,NA
807,1,1,4,3,8,11,23,28,21,27,23,28,15,26,35,27,37,27,38,38,32,39,34,31,22,19,20,10,10,14,10,11,12,8,3,10,7,4,3,2,5,3,2,NA,NA,NA,NA,NA,NA,NA
808,2,5,9,13,19,13,26,14,6,13,10,10,19,21,22,31,22,27,27,27,20,27,19,12,38,18,15,22,22,20,22,23,16,14,12,14,15,12,14,9,4,7,6,4,1,2,1,2,2,2
809,1,1,1,1,1,1,5,16,27,56,78,63,50,41,28,17,8,16,27,30,32,29,24,21,25,13,20,14,7,7,7,10,13,5,8,4,2,9,2,3,1,2,3,1,NA,NA,NA,NA,NA,NA
810,1,2,2,1,8,14,15,15,32,34,25,25,32,31,31,26,43,38,49,43,45,33,32,22,18,10,8,15,9,7,10,17,4,8,8,4,2,4,1,2,1,2,1,NA,NA,NA,NA,NA,NA,NA
811,2,1,2,2,5,8,11,22,31,31,36,54,46,54,43,31,44,42,37,31,19,31,18,12,13,12,13,10,6,13,12,6,4,3,6,7,3,6,1,1,2,1,1,1,1,NA,NA,NA,NA,NA
812,6,16,32,20,21,11,6,5,3,1,4,4,3,19,34,31,29,35,30,31,21,22,24,33,17,32,33,25,20,21,15,10,11,7,10,12,8,8,9,6,4,4,6,10,5,8,3,2,2,2
813,1,1,1,1,2,2,9,7,10,20,30,29,28,36,31,31,37,38,19,32,34,33,29,39,37,29,21,22,16,16,7,8,10,6,9,11,9,6,5,4,2,4,1,3,2,NA,NA,NA,NA,NA
814,1,5,15,26,23,26,43,35,28,40,30,28,28,28,13,26,24,26,25,24,31,28,33,24,18,16,8,7,3,9,7,6,5,9,6,4,11,3,4,3,2,1,1,NA,NA,NA,NA,NA,NA,NA
815,1,7,9,11,17,14,12,16,16,19,25,14,19,15,20,14,25,26,23,18,20,24,22,22,19,18,21,12,18,11,7,12,7,8,4,5,7,6,3,8,4,4,2,2,4,2,1,2,2,NA
816,2,3,6,12,22,23,45,41,46,49,34,46,45,44,36,34,37,22,32,17,17,16,8,18,11,10,12,11,2,6,5,3,1,3,3,1,1,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
817,1,1,4,4,9,13,7,12,21,15,10,11,9,12,7,14,16,29,27,30,41,28,34,43,36,35,30,36,19,28,19,20,14,26,8,8,14,6,5,4,5,4,7,4,3,4,1,1,NA,NA
818,1,1,9,26,35,66,62,54,44,37,28,16,15,17,23,30,28,36,24,14,24,14,21,11,10,11,9,7,7,5,4,3,2,9,6,3,6,1,6,4,1,1,1,NA,NA,NA,NA,NA,NA,NA
819,3,3,9,12,21,19,20,25,23,24,25,34,34,27,29,26,23,23,18,26,21,30,34,16,14,17,18,18,14,18,7,12,8,12,13,4,11,7,8,7,5,1,1,1,2,3,3,1,2,3
820,3,1,4,3,3,8,16,15,24,17,20,27,21,25,28,24,28,37,25,23,26,30,23,26,18,13,10,12,8,8,7,8,7,7,9,8,4,5,1,6,2,1,1,1,1,1,1,1,1,NA
821,1,4,13,25,27,22,24,43,50,46,61,38,38,32,43,37,31,21,22,25,19,14,10,13,8,13,8,9,8,7,4,6,3,2,1,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
822,1,6,4,19,16,36,37,26,30,33,29,28,23,37,30,31,34,35,33,33,27,25,16,19,16,11,11,8,9,5,9,13,9,6,3,6,4,5,2,1,1,2,1,2,1,1,1,NA,NA,NA
823,1,1,1,4,3,13,17,20,16,33,27,32,36,25,40,28,33,30,23,25,18,28,30,36,31,17,24,18,15,18,13,13,11,9,10,9,3,4,7,1,2,4,1,1,3,1,NA,NA,NA,NA
824,1,1,1,3,7,12,16,13,14,22,18,29,25,41,39,36,38,32,35,20,27,25,24,23,18,29,25,20,11,18,12,8,12,13,12,11,6,10,5,7,1,4,1,3,3,2,2,NA,NA,NA
825,1,2,3,4,5,11,9,17,29,21,28,12,28,28,37,20,23,30,26,27,27,24,29,17,19,17,15,15,11,12,8,7,8,7,4,3,5,3,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA
826,2,2,3,4,7,16,23,21,29,19,35,33,43,38,28,39,32,31,30,34,29,32,31,17,20,13,18,10,15,7,9,10,4,6,7,6,7,4,3,3,3,3,1,NA,NA,NA,NA,NA,NA,NA
827,3,4,5,11,8,22,19,24,29,41,38,36,39,35,27,37,39,38,32,20,38,30,29,17,20,21,11,10,5,5,7,6,3,8,3,4,1,2,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA
828,3,14,20,25,21,17,14,7,15,22,21,39,32,37,36,30,38,32,26,40,33,29,25,16,18,10,12,12,9,12,5,7,8,9,4,4,11,4,2,2,2,2,3,1,1,1,NA,NA,NA,NA
829,4,4,5,12,13,14,22,25,36,32,26,22,29,20,19,24,23,29,25,34,26,29,21,26,10,22,17,21,12,15,13,11,17,14,10,11,7,3,5,4,4,3,1,2,3,5,1,1,NA,NA
830,6,9,32,22,21,15,9,6,5,10,25,28,34,40,55,29,25,36,28,27,34,29,32,31,14,20,19,14,16,8,9,5,5,9,4,6,3,2,2,2,1,3,1,NA,NA,NA,NA,NA,NA,NA
831,1,2,1,1,1,1,2,4,9,14,16,46,55,52,61,44,37,33,28,17,25,27,19,19,22,17,27,18,14,17,16,12,11,13,11,12,8,3,6,4,1,2,1,NA,NA,NA,NA,NA,NA,NA
832,2,2,7,7,10,18,23,17,27,23,19,25,12,20,25,20,23,26,22,31,26,32,40,27,31,24,26,17,17,15,11,16,12,4,12,7,7,5,9,8,3,6,2,5,1,6,1,2,1,NA
833,1,4,4,15,31,36,42,45,34,48,40,29,38,30,30,34,28,25,28,15,19,26,26,13,14,11,8,13,7,8,3,4,7,4,5,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
834,1,3,10,15,18,25,25,13,19,10,32,35,31,48,32,30,19,19,34,42,44,28,25,28,12,17,14,14,8,6,8,8,13,7,8,4,10,4,4,3,2,2,2,2,1,NA,NA,NA,NA,NA
835,2,1,7,20,83,121,76,55,58,57,49,45,33,19,18,16,11,12,16,8,6,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
836,9,29,28,30,18,6,3,1,2,1,5,18,21,42,37,40,43,29,27,29,24,42,32,32,15,13,15,22,14,15,12,8,4,7,7,2,5,7,8,7,3,7,8,2,1,1,NA,NA,NA,NA
837,15,34,36,33,71,80,66,48,50,48,33,30,42,30,26,16,18,5,7,7,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
838,2,4,10,14,17,27,30,35,33,36,39,36,24,31,32,30,24,13,27,25,22,23,18,24,23,14,11,15,7,6,10,4,6,3,7,6,12,7,7,4,4,1,2,1,1,1,3,1,1,NA
839,6,7,8,3,3,6,6,28,27,30,30,20,7,12,21,20,41,40,44,36,19,22,25,21,30,25,21,19,20,22,15,14,14,6,13,9,5,3,2,5,5,7,3,5,2,3,2,2,1,NA
840,1,3,2,2,5,8,14,14,11,21,17,15,5,5,8,4,4,13,21,33,35,25,30,40,40,41,30,28,32,28,28,20,18,20,13,19,10,9,8,9,8,6,8,10,6,2,2,1,2,1
841,7,7,18,15,16,21,14,19,11,8,18,20,24,28,30,37,33,32,35,31,25,34,19,29,25,20,27,24,11,14,8,12,9,5,9,7,6,3,3,3,3,1,2,2,4,1,1,NA,NA,NA
842,1,1,1,2,4,2,4,16,20,17,29,32,27,30,30,34,34,32,35,30,45,31,23,22,25,12,13,10,5,6,3,3,3,2,1,4,2,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
843,2,2,5,7,21,17,19,26,30,25,28,28,24,27,33,33,32,27,41,26,34,35,33,32,14,16,15,9,8,9,14,10,8,3,6,2,8,7,6,2,4,1,1,2,3,NA,NA,NA,NA,NA
844,1,3,9,12,26,23,23,19,9,19,24,42,38,37,32,43,20,24,23,24,33,31,24,22,22,16,20,17,9,11,11,7,13,12,4,5,5,3,2,3,3,2,1,1,2,NA,NA,NA,NA,NA
845,1,1,3,4,6,7,15,19,13,21,17,25,30,33,32,33,33,28,28,50,48,39,29,33,29,23,13,23,8,16,15,14,6,10,4,6,4,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA,NA
846,4,10,13,39,31,34,38,44,44,37,29,40,28,29,30,25,37,33,24,22,19,29,11,13,13,8,8,11,4,6,4,2,1,5,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
847,2,5,3,16,21,21,26,30,32,19,35,31,28,28,27,35,37,28,30,31,29,31,17,24,17,10,10,13,11,14,6,9,7,4,6,7,4,3,4,2,2,5,1,2,2,1,1,NA,NA,NA
848,1,1,4,31,64,106,96,53,48,45,55,55,40,27,25,17,16,8,7,2,1,1,1,1,1,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
849,1,2,2,7,15,20,10,23,22,32,33,19,28,28,29,24,31,32,43,26,33,38,27,25,30,17,18,11,11,11,7,4,8,10,6,11,8,4,5,5,6,2,4,2,1,1,1,1,1,NA
850,1,1,4,46,99,98,85,81,91,63,44,25,20,9,26,13,5,8,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
851,1,3,1,9,8,12,20,12,23,25,16,24,33,30,36,28,26,30,28,23,21,25,19,25,14,10,13,8,9,9,9,6,7,6,5,4,1,4,6,4,2,1,2,NA,NA,NA,NA,NA,NA,NA
852,3,5,6,13,20,14,15,21,17,13,21,33,50,33,40,33,29,33,35,37,21,31,18,23,25,26,17,14,10,11,10,9,16,6,5,2,4,3,3,2,1,1,2,1,NA,NA,NA,NA,NA,NA
853,2,5,6,12,23,26,47,53,43,40,38,33,26,23,29,19,27,21,28,25,28,20,15,11,14,14,10,10,8,15,7,13,7,6,2,4,1,8,2,3,1,1,1,1,NA,NA,NA,NA,NA,NA
854,3,3,9,18,21,36,26,34,35,32,34,31,34,24,37,26,35,24,28,22,41,22,30,19,20,14,9,10,8,9,5,6,4,3,2,3,1,4,2,1,1,2,1,1,1,NA,NA,NA,NA,NA
855,1,4,6,13,25,27,23,25,42,35,41,33,43,31,26,14,23,15,22,19,29,30,33,20,13,10,20,11,14,7,8,8,16,7,9,3,4,5,1,3,5,2,1,1,NA,NA,NA,NA,NA,NA
856,1,3,5,9,14,23,28,34,36,28,43,37,36,24,36,26,25,19,31,29,15,22,20,15,20,21,14,17,17,6,14,10,10,4,5,4,4,4,7,3,2,5,1,2,1,3,1,1,NA,NA
857,1,3,3,11,9,25,32,19,39,34,31,41,31,33,38,26,41,36,37,30,29,19,31,26,26,15,7,12,14,4,9,6,3,4,1,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
858,2,1,3,2,9,11,21,19,24,23,30,30,33,35,24,21,30,24,22,31,17,19,18,15,20,13,11,11,8,8,4,8,4,4,6,2,5,4,3,6,4,2,4,1,4,2,NA,NA,NA,NA
859,2,1,3,3,7,16,13,21,20,21,20,24,25,28,31,22,26,42,24,28,24,18,19,18,25,11,11,8,10,15,6,11,8,6,5,2,4,4,2,3,3,1,1,2,1,1,2,NA,NA,NA
860,1,1,7,11,14,16,18,22,28,18,38,21,30,24,35,27,39,30,32,39,32,29,26,29,25,18,9,15,13,13,12,9,12,4,8,7,4,1,2,1,2,3,2,2,2,1,1,NA,NA,NA
861,2,1,1,2,7,15,15,8,13,27,37,57,75,59,57,57,40,43,37,45,34,26,18,13,7,7,6,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
862,1,1,1,3,4,5,4,7,11,18,31,19,20,30,43,30,27,23,46,34,31,28,35,35,29,32,21,14,20,17,15,13,11,13,9,10,8,8,4,4,6,7,1,3,3,NA,NA,NA,NA,NA
863,1,3,2,6,24,23,19,13,7,2,1,2,2,9,13,23,23,35,47,41,49,42,29,53,40,51,32,38,30,29,27,18,25,18,15,12,4,10,5,6,2,3,1,1,NA,NA,NA,NA,NA,NA
864,1,2,1,9,4,13,19,23,16,12,17,5,13,13,16,24,30,29,35,28,26,27,26,30,29,22,25,29,22,26,21,25,18,14,14,12,10,10,7,10,3,2,5,3,1,1,NA,NA,NA,NA
865,1,3,3,1,6,12,12,19,21,27,24,26,33,27,15,32,25,37,32,32,42,29,26,37,34,23,28,28,24,7,7,12,10,5,4,6,4,2,4,4,2,2,2,NA,NA,NA,NA,NA,NA,NA
866,1,1,2,7,15,27,24,31,24,34,30,35,34,30,38,34,34,35,35,35,33,31,26,17,12,12,12,14,6,9,13,5,8,10,5,2,2,4,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
867,1,2,3,6,4,12,14,13,14,5,5,6,9,4,7,20,22,28,32,44,56,64,52,62,55,47,29,41,29,24,23,24,9,7,14,4,7,5,8,5,2,3,1,3,3,2,1,NA,NA,NA
868,1,1,1,4,6,17,18,22,35,29,36,41,36,35,39,61,31,44,56,42,32,20,16,20,19,15,7,10,8,8,4,5,1,4,1,3,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
869,2,6,9,30,25,21,20,31,48,65,44,29,29,26,22,30,35,24,32,25,19,13,20,10,9,12,11,7,5,6,10,6,9,10,9,4,4,3,1,3,2,2,1,1,1,NA,NA,NA,NA,NA
870,4,8,20,30,36,35,61,64,83,90,85,62,45,28,29,20,10,3,3,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
871,1,1,3,9,13,23,20,22,47,47,36,44,42,31,37,36,24,47,31,22,27,23,26,18,22,12,11,11,7,9,5,5,3,4,2,2,3,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
872,1,1,2,1,3,5,4,8,16,14,19,20,31,31,44,47,46,40,26,34,34,35,32,25,24,27,16,24,23,16,16,9,11,8,9,3,7,4,5,3,2,1,1,2,NA,NA,NA,NA,NA,NA
873,2,2,7,5,7,11,12,15,7,21,13,4,8,8,6,11,8,22,27,21,19,22,33,28,34,45,29,32,24,26,32,25,19,16,20,10,16,5,13,11,13,6,2,10,5,5,5,4,3,2
874,2,1,4,8,11,13,27,20,24,31,24,22,32,36,44,37,45,42,38,25,38,17,26,22,16,15,10,16,8,4,5,13,6,7,6,9,4,5,4,6,2,3,3,2,1,1,NA,NA,NA,NA
875,2,3,7,13,21,25,38,26,43,46,36,27,25,13,14,21,28,37,23,26,23,23,21,23,19,19,17,14,15,8,11,8,8,8,6,7,3,3,5,4,3,3,1,1,1,1,1,NA,NA,NA
876,14,58,32,7,7,3,1,5,21,35,43,40,55,48,47,38,23,30,22,24,21,22,20,22,15,22,14,13,5,3,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
877,1,1,2,2,2,4,1,1,1,3,4,10,11,34,37,52,48,51,54,50,40,44,44,27,29,37,31,18,23,17,12,16,18,5,7,2,6,4,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
878,1,7,13,29,22,26,24,29,29,33,28,42,33,20,35,32,24,23,25,26,32,17,27,24,15,14,14,10,5,13,6,6,7,6,3,10,3,4,2,3,1,1,2,1,1,1,1,1,NA,NA
879,1,1,2,9,6,20,12,28,19,30,42,44,28,28,35,26,19,27,25,21,22,26,25,9,9,14,11,4,7,4,9,3,10,7,3,1,4,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
880,1,1,3,9,3,14,15,36,23,31,32,35,36,37,30,32,32,23,25,27,18,30,20,19,20,20,16,18,16,13,12,8,8,11,12,5,5,5,7,1,6,4,2,1,3,1,1,1,NA,NA
881,3,2,5,21,33,16,21,30,29,40,49,47,34,31,29,29,21,27,30,20,20,17,21,21,16,11,10,10,16,9,7,3,5,7,6,7,4,5,7,1,3,2,1,1,1,1,1,NA,NA,NA
882,1,2,3,5,23,50,79,72,91,75,55,35,33,39,22,27,23,20,14,12,4,6,3,6,4,7,1,3,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
883,2,2,7,9,14,17,16,21,28,8,10,14,28,23,28,32,47,38,55,33,33,48,34,28,19,24,13,12,8,6,20,16,7,7,6,5,6,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
884,2,1,2,4,3,6,15,20,18,30,33,32,34,40,37,42,26,22,20,19,20,18,15,16,12,9,13,9,10,6,11,4,3,7,5,6,3,2,7,2,2,3,1,3,2,1,2,NA,NA,NA
885,1,1,2,1,4,8,20,36,35,30,20,31,27,19,23,39,30,37,38,35,32,44,40,29,24,17,18,17,17,12,9,10,7,4,4,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
886,2,2,1,1,2,1,14,29,28,31,33,47,51,55,45,45,39,44,40,41,37,25,22,14,23,17,8,12,6,3,2,3,3,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
